subjek,kategori,Judul Tabel,WebAPI URL
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Neonatal (AKN) Dan Angka Kematian Bayi Per 1000 Kelahiran Menurut Kuantil Kekayaan, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1387/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Neonatal (AKN) Dan Angka Kematian Bayi Per 1000 Kelahiran Menurut Pendidikan Ibu, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1385/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Neonatal (AKN) Dan Angka Kematian Bayi Per 1000 Kelahiran Menurut Umur Ibu saat Melahirkan, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1388/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Pemakaian Kontrasepsi (CPR) Semua Cara Pada Pasangan Usia Subur Usia 15-49 Tahun Yang Pernah Kawin (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1553/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Pemakaian Kontrasepsi (CPR) Semua Cara Pada Pasangan Usia Subur Usia 15-49 Tahun Yang Pernah Kawin (40% Bawah), Menurut Provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1550/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Penggunaan Metode Kontrasepsi Jangka Panjang (MKJP) Cara Modern, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1396/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Prevalensi Penggunaan Metode Kontrasepsi (CPR) Semua Cara Pada Pasangan Usia Subur (PUS) Usia 15-49 Tahun Yang Berstatus Kawin (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1395/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Ketersediaan Obat Dan Vaksin Di Puskesmas, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1478/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Umur 15-49 Tahun Yang Proses Kelahiran Terakhirnya Di Fasilitas Kesehatan (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1543/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Perempuan Pernah Kawin Umur 15-49 Tahun Yang Proses Kelahiran Terakhirnya Di Fasilitas Kesehatan (40% Bawah) Menurut Provinsi (Persen), 2015 - 2019",GAGAL_MENGAMBIL_DATA
Statistik Demografi dan Sosial,Kesehatan,"Proporsi Perempuan Usia Reproduksi (15-49 tahun) atau Pasangannya yang Memiliki Kebutuhan Keluarga Berencana dan Menggunakan Alat Kontrasepsi Metode Modern (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1394/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mengobati Sendiri Selama Sebulan Terakhir [Format Lama] (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/224/th/114/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need KB (Kebutuhan Keluarga Berencana/KB Yang Tidak Terpenuhi) Menurut Daerah Tempat Tinggal (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1332/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need KB (Kebutuhan Keluarga Berencana/KB Yang Tidak Terpenuhi) Menurut Provinsi (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1326/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Unmet Need KB (Kebutuhan Keluarga Berencana/KB Yang Tidak Terpenuhi) Menurut Tingkat Pendidikan (Persen), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1330/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kasus Penyakit Menurut Provinsi dan Jenis Penyakit, 2018",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2018/id_tabel/a05CZmFhT0JWY0lBd2g0cW80S0xiZz09/wilayah/0000000/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Morbiditas menurut Wilayah (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1816/th/119/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Harapan Hidup (Tahun), 2013",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/3/th/113/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Desa/Kelurahan Yang Memiliki Sarana Kesehatan Menurut Provinsi (Desa), 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/233/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Lembaga Rehabilitasi Sosial Korban Penyalahgunaan Napza Yang Telah Dikembangkan/Dibantu (Unit), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1483/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Klien Yang Mengakses Layanan Pascarehabilitasi, 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1479/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Merokok Pada Penduduk Usia ≤ 18 Tahun Menurut Karakteristik (Persen), 2015-2016",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/2006/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Insiden Tuberkulosis (ITB) Per 100.000 Penduduk, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1390/th/118/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Prevalensi HIV Pada Populasi Dewasa (15-49 Tahun), 2017",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1389/th/117/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Kematian Ibu Menurut Pulau, 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1349/th/115/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Baduta (Anak Bawah Dua Tahun) Obesitas (Persen), 2016",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1336/th/116/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Balita Obesitas (Persen), 2016",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1335/th/116/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Pengetahuan Dan Pemahaman Pasangan Usia Subur (PUS) Tentang Metode Kontrasepsi Modern Menurut Daerah Tempat Tinggal, 2012",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1322/th/112/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Pengetahuan Dan Pemahaman Pasangan Usia Subur (PUS) Tentang Metode Kontrasepsi Modern Menurut Tingkat Pendidikan, 2012",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1323/th/112/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk di Perkotaan yang Mempunyai Keluhan Kesehatan dan Mengobati Sendiri menurut Provinsi dan Jenis Kelamin (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1146/th/114/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,Nutrisi,https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1560/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kasus Penyakit (Kasus), 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/42/th/115/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Sarana Kesehatan, 2012",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/58/th/112/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Rumah Tangga Yang Salah Satu Anggota Rumah Tangganya Memiliki Jaminan Pembiayaan/Asuransi Kesehatan dalam Setahun Terakhir (Persen), 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/231/th/115/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Persentase Penduduk yang Mempunyai Keluhan Kesehatan dan Penggunaan Obat menurut Provinsi dan Jenis Kelamin, 2009-2014",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1619/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Kasus Baru AIDS dan Kasus Kumulatif AIDS (Kasus), 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/230/th/115/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Jumlah Rumah Sakit Umum, Rumah Sakit Khusus, dan Puskesmas (Unit), 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/232/th/115/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Kumulatif Kasus AIDS, Kasus Meninggal, Rate Kumulatif, dan Jumlah Kasus Baru AIDS Menurut Provinsi di Indonesia, 2008-2012",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1569/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Angka Harapan Hidup Penduduk Beberapa Negara (tahun), 1995-2015",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1517/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,"Balita (0-59 Bulan) Menurut Status Gizi, Tahun 1998-2005",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1561/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Kesehatan,Persentase Anak Umur 12-23 Bulan yang Menerima Imunisasi Dasar Lengkap Menurut Provinsi (Persen),GAGAL_MENGAMBIL_DATA
Statistik Demografi dan Sosial,Kesehatan,Persentase Penduduk yang Memiliki Jaminan Kesehatan Nasional (JKN) Menurut Provinsi (Persen),GAGAL_MENGAMBIL_DATA
Statistik Demografi dan Sosial,Konsumsi dan Pendapatan,"Prevalensi Ketidakcukupan Konsumsi Pangan (Persen) Per Kabupaten/kota (Persen), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2269/th/124/key/921504506b78d644648e514971ac0d28
Statistik Demografi dan Sosial,Konsumsi dan Pendapatan,"Pengeluaran per Kapita yang Disesuaikan menurut Jenis Kelamin (Ribu Rupiah/Orang/Tahun), 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/461/th/124/key/921504506b78d644648e514971ac0d28
